"Ano_Ref","Municipio","UF","AG001","ES001","POP_URB","AG006","AG028","ES006","ES028","FN001","FN002","FN003","FN006","FN013","FN023","FN024","FN033","FN042","FN043","FN048","FN052","FN053","FN058"
2010,"Loreto","Maranhão",5778,NA,6360,818.4,447.94,NA,NA,262574.57,262574.57,NA,245826.74,118604.37,0,0,0,NA,NA,NA,NA,NA,NA
2011,"Magalhães de Almeida","Maranhão",4721,NA,9142,399.84,163.72,NA,NA,231247.49,231247.49,NA,200844.3,23886.25,0,0,0,0,0,0,0,0,0
2007,"Matões do Norte","Maranhão",2576,NA,3334,0,360,NA,NA,90074.91,90074.91,NA,78787.37,153154,0,0,0,NA,NA,NA,NA,NA,NA
2011,"Pirapemas","Maranhão",7446,NA,11258,1229.58,508.59,NA,NA,101521.93,101521.93,NA,308316.22,67795.23,0,0,0,0,0,0,0,0,0
2011,"Porto Rico do Maranhão","Maranhão",2252,NA,2401,608.16,212.49,NA,NA,95904.05,95904.05,NA,119019.38,53389.81,0,0,0,0,0,0,0,0,0
2011,"Santa Luzia do Paruá","Maranhão",7507,NA,12702,336.42,345.26,NA,NA,124.6,124.6,NA,6085.64,142121.2,0,0,0,0,0,0,0,0,0
2007,"São Francisco do Maranhão","Maranhão",4595,NA,3726,244,81,NA,NA,137354.22,137354.22,NA,150483.94,56556,0,0,0,NA,NA,NA,NA,NA,NA
2010,"Zé Doca","Maranhão",16409,NA,30864,2052.16,1711.21,NA,NA,702799.1,702799.1,NA,678555.06,69363.15,66047.4,0,66047.4,NA,NA,NA,NA,NA,NA
2010,"Antônio Almeida","Piauí",2061,NA,2224,190,94,NA,NA,260976.65,260976.65,NA,283513.55,31342.38,0,0,0,0,0,0,0,0,0
2009,"Aroazes","Piauí",2283,NA,3350,269,82.51,NA,NA,282320.92,282320.92,NA,296238.15,39135.73,0,0,296135.46,0,0,0,0,0,0
2008,"Arraial","Piauí",1516,NA,2755,90,48.86,NA,NA,117372.49,117372.49,NA,102750.18,29180.05,0,0,0,NA,NA,NA,NA,NA,NA
2007,"Beneditinos","Piauí",4786,NA,5552,690,106.1,NA,NA,280222.6,280222.6,NA,294262.41,51082.74,9180.5,0,9180.5,NA,NA,NA,NA,NA,NA
2011,"Campinas do Piauí","Piauí",1725,NA,1814,223.76,85.22,NA,NA,199238.97,199238.97,NA,241909.29,41985.35,0,0,23417.95,NA,NA,NA,NA,NA,NA
2008,"Esperantina","Piauí",21479,NA,22536,1405,620.17,NA,NA,1626649.41,1626649.41,NA,1679786.05,193561.88,18812.79,0,24842.79,NA,NA,NA,NA,NA,NA
2007,"Jurema","Piauí",1153,NA,620,45,26.94,NA,NA,80163.95,80163.95,NA,64661.28,10469.52,9867.88,0,9867.88,NA,NA,NA,NA,NA,NA
2009,"Luís Correia","Piauí",11380,NA,11597,1677,224.82,NA,NA,1161894.13,1161894.13,NA,1229416.88,149411.06,0,0,1243547.46,113948,0,113948,0,0,0
2008,"Marcos Parente","Piauí",3414,NA,3625,285.35,73.79,NA,NA,343018.45,343018.45,NA,318165.35,35061.99,0,0,0,NA,NA,NA,NA,NA,NA
2007,"Novo Oriente do Piauí","Piauí",2535,NA,2865,306,132.68,NA,NA,262865.25,262865.25,NA,282555.27,63021.34,56635.94,0,56635.94,NA,NA,NA,NA,NA,NA
2007,"Paes Landim","Piauí",1387,NA,2468,237,65.81,NA,NA,72274.7,72274.7,NA,74170.95,29917.58,35576.49,0,35576.49,NA,NA,NA,NA,NA,NA
2008,"Piripiri","Piauí",41710,NA,44090,3577.29,1235.14,NA,NA,3513264.16,3513264.16,NA,3712060.1,451975.55,0,0,64123.71,NA,NA,NA,NA,NA,NA
2011,"Redenção do Gurguéia","Piauí",5144,NA,5365,653.45,264.32,NA,NA,407388.7,407388.7,NA,418784.94,102531.47,0,0,0,NA,NA,NA,NA,NA,NA
2010,"Santo Antônio dos Milagres","Piauí",762,NA,807,82,22,NA,NA,79846.42,79846.42,NA,94048.91,9133.32,0,0,0,0,0,0,0,0,0
2007,"São João da Serra","Piauí",2573,NA,3503,228,84.03,NA,NA,149296.34,149296.34,NA,168792.09,38875.04,26690.58,0,26690.58,NA,NA,NA,NA,NA,NA
2007,"São Miguel do Tapuio","Piauí",5473,NA,7036,505,150.01,NA,NA,386072.34,386072.34,NA,385782.59,71404.32,44404.17,0,44404.17,NA,NA,NA,NA,NA,NA
2010,"Sebastião Leal","Piauí",1519,NA,1922,97,60,NA,NA,113436.95,113436.95,NA,109724.96,27359.22,0,0,0,0,0,0,0,0,0
2008,"Simplício Mendes","Piauí",6666,NA,7130,726.01,513.11,NA,NA,630867.27,630867.27,NA,604211.97,236344.83,0,0,2504,NA,NA,NA,NA,NA,NA
2010,"Socorro do Piauí","Piauí",1796,NA,1630,112,52,NA,NA,153116.19,153116.19,NA,168248.06,25032.97,0,0,0,0,0,0,0,0,0
2006,"Caravelas","Bahia",8938,NA,10797,618.35,187.78,NA,NA,811927.96,811927.96,NA,832059.23,40861.75,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Jandaíra","Bahia",4978,NA,6236,224.28,33.36,NA,NA,187751.9,187751.9,NA,181214.48,99672.18,0,0,0,NA,NA,NA,NA,NA,NA
2004,"Maraú","Bahia",3146,NA,2918,110.15,64,NA,NA,135166.52,135166.52,NA,116397.48,NA,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Monte Santo","Bahia",8967,NA,7545,123.65,0.36,NA,NA,323456.96,323456.96,NA,390986.7,57008.1,158000,0,158000,NA,NA,NA,NA,NA,NA
2003,"Morpará","Bahia",5435,NA,5727,261.3,131,NA,NA,210015.48,210015.48,NA,223266,NA,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Muquém de São Francisco","Bahia",1159,NA,1062,41.13,16.38,NA,NA,50675.97,50675.97,NA,53399.74,5670.01,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Nova Fátima","Bahia",5939,NA,3179,192.66,14.15,NA,NA,315051.94,315051.94,NA,300758.53,6690.74,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Pilão Arcado","Bahia",18705,NA,7632,950.4,258.8,NA,NA,508352.88,508352.88,NA,574407.29,0,144000,NA,187283.78,NA,NA,NA,NA,NA,NA
2005,"Presidente Tancredo Neves","Bahia",9042,NA,6395,362.98,3,NA,NA,368238.29,368238.29,NA,356754.69,936.78,0,0,0,NA,NA,NA,NA,NA,NA
2004,"Santana","Bahia",12750,NA,12355,1358.95,1002.49,NA,NA,534919.21,534919.21,NA,562013.06,NA,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Senhor do Bonfim","Bahia",55425,NA,42577,3070.72,3780.43,NA,NA,3894429.77,3894429.77,NA,4091254.29,1189118.77,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Uauá","Bahia",9632,NA,10057,679,20.04,NA,NA,617974.8,617974.8,NA,639490.24,182198.49,0,0,0,NA,NA,NA,NA,NA,NA
2003,"Valença","Bahia",64564,NA,58234,8456,281.1,NA,NA,3270571.78,3270571.78,NA,3287464.03,287431.45,55032.66,52584.51,107617.17,NA,NA,NA,NA,NA,NA
2005,"Afonso Cunha","Maranhão",1224,NA,2285,68.54,36.62,NA,NA,40905.21,40905.21,NA,17132.72,11194.88,0,0,0,NA,NA,NA,NA,NA,NA
2004,"Alto Alegre do Pindaré","Maranhão",9305,NA,8913,585,356,NA,NA,209986.22,209986.22,NA,216275.85,96504.93,0,0,0,NA,NA,NA,NA,NA,NA
2004,"Axixá","Maranhão",3902,NA,1250,265,72,NA,NA,114100.4,114100.4,NA,74490.46,15270.87,0,0,0,NA,NA,NA,NA,NA,NA
2005,"Balsas","Maranhão",65754,NA,59812,5348.3,3121.4,NA,NA,2659006.49,2659006.49,NA,2659006.49,685880.71,219529.39,0,232143.97,NA,NA,NA,NA,NA,NA
2006,"Buriti Bravo","Maranhão",16215,NA,15042,947.55,452.67,NA,NA,444590.51,444590.51,NA,397644.64,129562.28,0,0,0,NA,NA,NA,NA,NA,NA
2003,"Cantanhede","Maranhão",9041,NA,8518,1284,1381,NA,NA,214599,214599,NA,169348,319576,51923,0,91364,NA,NA,NA,NA,NA,NA
2006,"Gonçalves Dias","Maranhão",8715,NA,7612,694.4,478.45,NA,NA,253613.43,253613.43,NA,226833.5,163460.27,11492.03,0,31828.44,NA,NA,NA,NA,NA,NA
2005,"Lago da Pedra","Maranhão",8730,NA,25035,476,586.33,NA,NA,169795.64,169795.64,NA,239623.04,272091.65,15774.15,0,20054,NA,NA,NA,NA,NA,NA
2006,"Peri Mirim","Maranhão",1968,NA,3099,143.04,122.74,NA,NA,55802.32,55802.32,NA,49909.96,54468.12,0,0,0,NA,NA,NA,NA,NA,NA
2003,"Pinheiro","Maranhão",18724,NA,39466,3395,1250,NA,NA,623085,623085,NA,516143,33186,1542440,0,1596030,NA,NA,NA,NA,NA,NA
2004,"Pirapemas","Maranhão",8532,NA,8140,450,NA,NA,NA,198462.77,198462.77,NA,142503.78,72102.72,0,0,0,NA,NA,NA,NA,NA,NA
2003,"São João do Paraíso","Maranhão",7650,NA,4056,349.8,207.2,NA,NA,92769.17,92769.17,NA,92769.17,51225.98,0,0,0,NA,NA,NA,NA,NA,NA
2005,"São Luís Gonzaga do Maranhão","Maranhão",8708,NA,7209,541.55,375.76,NA,NA,229069.9,229069.9,NA,241899.95,123299.16,0,0,0,NA,NA,NA,NA,NA,NA
2005,"Curimatá","Piauí",7944,NA,5782,498,168,NA,NA,371122.4,371122.4,NA,325176.87,42758.77,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Domingos Mourão","Piauí",1034,NA,952,110,51,NA,NA,82427.76,82427.76,NA,83925.52,20914.73,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Pedro II","Piauí",20354,NA,21714,1267,349,NA,NA,1027237.32,1027237.32,NA,1106851.06,89770.93,6385.72,0,6385.72,NA,NA,NA,NA,NA,NA
2002,"Piracuruca","Piauí",18454,NA,18463,NA,NA,NA,NA,652687.56,652687.56,NA,674960.36,86008.39,73119.73,0,73119.73,NA,NA,NA,NA,NA,NA
2006,"Prata do Piauí","Piauí",2458,NA,2621,310,61,NA,NA,127163.45,127163.45,NA,122946.18,27122.28,0,0,0,NA,NA,NA,NA,NA,NA
2000,"Bom Jesus da Lapa","Bahia",45000,NA,37726,4256.07,NA,NA,NA,1150674,1150674,NA,1300535,131115,30125,NA,NA,NA,NA,NA,NA,NA,NA
2022,"Buritirama","Bahia",10000,NA,NA,551.4,881.25,NA,NA,2053293.44,2053293.44,NA,2217543.9,950911.05,0,20000,20000,0,0,0,0,0,0
2022,"Caraíbas","Bahia",2444,NA,NA,165.86,108.4,NA,NA,853089.05,853089.05,NA,929373.8,118064.17,2297719.45,1341.68,2356279.72,0,0,0,0,0,0
2022,"Coração de Maria","Bahia",11252,NA,NA,0,814.86,NA,NA,1976054.14,1976054.14,NA,1917421.76,86176.27,1615867.62,7108.36,1740121.09,0,0,0,0,0,0
2022,"Ibicaraí","Bahia",21050,NA,NA,1687,394.2,NA,NA,2911804,2911804,NA,956182,305000,3179,0,3179,0,0,0,0,0,0
2022,"Lajedo do Tabocal","Bahia",4565,NA,NA,379.17,915.82,NA,NA,869689.89,869689.89,NA,871693.75,49927.35,124380.28,1762.67,131742.06,0,0,0,0,0,0
2022,"São Félix do Coribe","Bahia",15194,NA,NA,866.12,88,NA,NA,3456076.35,3456076.35,NA,3456076.35,426956.11,206432.99,0,206432.99,206432.99,0,206432.99,0,0,0
2022,"Paulo Ramos","Maranhão",1632,NA,NA,450.32,550.15,NA,NA,246731.48,246731.48,NA,119941.27,389579.06,18073.39,0,21867.62,0,0,0,0,0,0
2022,"Presidente Sarney","Maranhão",4811,NA,NA,70,0,NA,NA,45627.46,45627.46,NA,23081.71,0,NA,NA,NA,0,0,0,0,0,0
2022,"Itaueira","Piauí",6857,NA,NA,635,620.33,NA,NA,1669163.1,1669163.1,NA,1843029.19,432582.64,0,0,28357.62,0,0,0,0,0,0
2021,"Aratuípe","Bahia",5468,NA,5673,334.3,107.67,NA,NA,992597.61,992597.61,NA,1024501.66,49420.32,86822.26,46.32,93969.38,0,0,0,0,0,0
2020,"Barro Alto","Bahia",7694,NA,7423,426.59,2317.37,NA,NA,1437439.73,1437439.73,NA,1394289.67,628017.21,120776.95,0,141618.68,NA,NA,NA,NA,NA,NA
2019,"Bom Jesus da Serra","Bahia",4253,NA,2704,0,18.91,NA,NA,839717.95,839717.95,NA,856618.89,10068.1,0,0,0,NA,NA,NA,NA,NA,NA
2020,"Caculé","Bahia",14192,NA,13940,945.78,859.1,NA,NA,4225882.55,4225882.55,NA,4219588.02,333245.89,230655.86,14340.34,296683.95,NA,NA,NA,NA,NA,NA
2018,"Caetité","Bahia",39734,NA,30450,1619.38,1676,NA,NA,7490971.5,7490971.5,NA,7533105.85,1121354.73,152393.08,0,152403.55,NA,NA,NA,0,0,0
2017,"Dário Meira","Bahia",5493,NA,4646,241.72,127.33,NA,NA,956166.65,956166.65,NA,806939.51,37043.46,135643.89,0,155757.73,NA,NA,NA,0,0,0
2017,"Firmino Alves","Bahia",5509,NA,4690,44.36,12.15,NA,NA,861406.42,861406.42,NA,843961.13,3687.69,0,0,0,NA,NA,NA,0,0,0
2019,"Gongogi","Bahia",4454,NA,4570,209.25,98.45,NA,NA,821705.72,821705.72,NA,868666.32,36538.41,0,0,0,NA,NA,NA,NA,NA,NA
2018,"Iramaia","Bahia",5577,NA,4008,233.9,124,NA,NA,844919.85,844919.85,NA,859790.68,284353.93,113118.83,0,113118.83,NA,NA,NA,0,0,0
2021,"Itatim","Bahia",14481,NA,10158,966.97,1199.33,NA,NA,3706995.12,3706995.12,NA,3695627.59,578674.39,342196.17,135.6,363296.42,0,0,0,0,0,0
2020,"Macarani","Bahia",16951,NA,15088,1009,716,NA,NA,1808554.64,1808554.64,NA,1808759.69,342350.81,45957.72,0,45957.72,0,0,0,0,0,0
2019,"Maiquinique","Bahia",7265,NA,7963,347.87,168.52,NA,NA,1560919.9,1560919.9,NA,1381438.16,51666.55,89795.69,0,89795.69,NA,NA,NA,NA,NA,NA
2020,"Manoel Vitorino","Bahia",6691,NA,6694,260.86,732.19,NA,NA,1367843.15,1367843.15,NA,1441943.22,252149.12,25145.31,0,44535.22,NA,NA,NA,NA,NA,NA
2019,"Novo Horizonte","Bahia",15618,NA,4067,775,30.8,0,0,0,0,0,0,30100,94119.73,0,94119.73,68000,0,127000,0,0,0
2021,"Rio do Pires","Bahia",5044,NA,5158,252.59,390.33,NA,NA,1235715.6,1235715.6,NA,1355350.71,212151.71,243788.99,47.4,255538.27,0,0,0,0,0,0
2018,"Salinas da Margarida","Bahia",15463,NA,6849,805.77,4124,NA,NA,3332822.87,3332822.87,NA,3325708.39,64784.25,0,0,0,NA,NA,NA,0,0,0
2020,"Saúde","Bahia",8070,NA,7262,374.5,422.4,NA,NA,1432879.98,1432879.98,NA,1499819.76,84232.43,125150.44,0,163225.3,NA,NA,NA,NA,NA,NA
2020,"Terra Nova","Bahia",11683,NA,11687,94.48,312,NA,NA,1516581.15,1516581.15,NA,1535752.28,142230.79,89654.07,0,113682.38,NA,NA,NA,NA,NA,NA
2020,"Ubatã","Bahia",19284,NA,19573,776.66,392.58,NA,NA,3319239.23,3319239.23,NA,3498500.57,109555.01,82340.91,0,126085.55,NA,NA,NA,NA,NA,NA
2019,"Utinga","Bahia",13591,NA,13518,522.94,589.95,NA,NA,2398124.98,2398124.98,NA,2423956.7,98889.8,1262324.51,0,1606460.31,NA,NA,NA,NA,NA,NA
2019,"Anapurus","Maranhão",6908,NA,8086,687.35,213.47,NA,NA,1031159.91,1031159.91,NA,852480.19,149952.89,44011.57,0,44011.57,0,0,0,0,0,0
2018,"Arame","Maranhão",8589,NA,12921,895.13,278.32,NA,NA,990364.33,990364.33,NA,339843,220946.36,904,0,904,0,0,0,0,0,0
2019,"Axixá","Maranhão",1954,NA,5001,427.37,140.92,NA,NA,250156.35,250156.35,NA,189339.6,96210.31,27364.84,0,27364.84,0,0,0,0,0,0
2019,"Balsas","Maranhão",86500,NA,82667,14240.2,6440.29,NA,NA,11522720.08,11522720.08,NA,12045341.11,4031753.62,865086.71,0,865086.71,0,0,0,0,0,0
2021,"Cantanhede","Maranhão",6743,NA,14092,3123,1412.1,NA,NA,1170129.97,1170129.97,NA,920790.6,841347.06,18976.68,0,36778.88,NA,NA,NA,NA,NA,NA
2018,"Jatobá","Maranhão",2742,NA,4384,478.31,185.02,NA,NA,253637.34,253637.34,NA,238885.79,147260.62,0,0,0,0,0,0,0,0,0
2019,"Matinha","Maranhão",1369,NA,9486,262.47,139.9,NA,NA,189581.77,189581.77,NA,235402.62,98080.31,16806.16,0,16806.16,0,0,0,0,0,0
2021,"Paulino Neves","Maranhão",238,NA,5223,54.92,37.6,NA,NA,40228.02,40228.02,NA,66544.24,28862.03,641.56,0,1243.42,NA,NA,NA,NA,NA,NA
2019,"Poção de Pedras","Maranhão",6357,NA,7598,500.56,337.24,NA,NA,0,0,NA,316.6,187826.42,32051.26,0,32051.26,0,0,0,0,0,0
2021,"Santa Quitéria do Maranhão","Maranhão",10637,NA,12539,1227.61,308.12,NA,NA,1245185.12,1245185.12,NA,928392.66,211592.4,9498.16,0,18408.48,NA,NA,NA,NA,NA,NA
2019,"Santa Quitéria do Maranhão","Maranhão",10816,NA,12422,1086.82,330.31,NA,NA,1255441.04,1255441.04,NA,968333.45,214585.13,69589.95,0,69589.95,0,0,0,0,0,0
2021,"Santa Rita","Maranhão",15072,NA,17849,1571.94,843.65,NA,NA,0,0,NA,1619.46,568701.99,12162.29,0,23571.85,NA,NA,NA,NA,NA,NA
2020,"São Benedito do Rio Preto","Maranhão",5240,NA,11619,827.73,490.67,NA,NA,625713.72,625713.72,NA,446067.89,211378.82,5779.09,0,11730.99,0,0,0,0,0,0
2021,"São Mateus do Maranhão","Maranhão",12721,NA,30663,2642.24,1383.36,NA,NA,1664929.1,1664929.1,NA,1060689.75,814528.73,20443.33,0,39621.41,NA,NA,NA,NA,NA,NA
2018,"Tuntum","Maranhão",15567,NA,19042,2531.9,885.97,NA,NA,2232932.06,2232932.06,NA,1986129.55,710039.02,0,0,0,0,0,0,0,0,0
2021,"Arraial","Piauí",2178,NA,2446,100.52,62.5,NA,NA,402332.13,402332.13,NA,420888.41,62725.94,0,0,6475.97,0,0,0,0,0,0
2019,"Barreiras do Piauí","Piauí",2320,NA,1941,151.12,87.36,NA,NA,368209.35,368209.35,NA,383233.61,75344.29,0,0,60.33,0,0,0,0,0,0
2018,"Bonfim do Piauí","Piauí",1364,NA,1714,50.37,81.59,NA,NA,159172.12,159172.12,NA,168621.23,62905.23,0,0,160.88,0,0,0,0,0,0
2019,"Campinas do Piauí","Piauí",2359,NA,1875,163.07,122.83,NA,NA,370250.58,370250.58,NA,396213.84,104183.79,0,0,69.24,0,0,0,0,0,0
2020,"Castelo do Piauí","Piauí",14711,NA,12342,1069.18,478.4,NA,NA,2435861.46,2435861.46,NA,2811796.68,392898.99,0,0,14543.89,0,0,0,0,0,0
2019,"Cocal","Piauí",9049,NA,12828,633.87,182.41,NA,NA,1337188.73,1337188.73,NA,1339846.75,157679.3,0,0,246.81,0,0,0,0,0,0
2021,"Conceição do Canindé","Piauí",3532,NA,2540,353.85,195.04,NA,NA,664103.58,664103.58,NA,675232.92,196961.97,0,0,10389.42,0,0,0,0,0,0
2021,"Hugo Napoleão","Piauí",3859,NA,3188,239.01,160.04,NA,NA,627611.93,627611.93,NA,630219.48,146068.15,38000,0,47696.82,0,0,0,0,0,0
2017,"Landri Sales","Piauí",4823,NA,3909,362.74,185.39,NA,NA,733377.26,733377.26,NA,800868.42,109657.42,0,0,2590.02,0,0,0,0,0,0
2017,"Murici dos Portelas","Piauí",2210,NA,1795,118.38,123.83,NA,NA,249360.9,249360.9,NA,287301.85,77059.29,0,0,907.49,0,0,0,0,0,0
2018,"Parnaguá","Piauí",4977,NA,5592,220.73,221.12,NA,NA,532051.19,532051.19,NA,640200.38,192951.32,0,0,480.51,0,0,0,0,0,0
2020,"Santana do Piauí","Piauí",2380,NA,1831,142.17,153.57,NA,NA,383239.79,383239.79,NA,469417.01,197216.06,0,0,2466.64,0,0,0,0,0,0
2018,"São João da Canabrava","Piauí",2327,NA,1277,154.82,78.11,NA,NA,379285.07,379285.07,NA,426013.08,62010.63,0,0,352.4,0,0,0,0,0,0
2021,"São José do Piauí","Piauí",2120,NA,1960,192.09,309.79,NA,NA,512989.16,512989.16,NA,519857.86,219037.57,0,0,7998.75,0,0,0,0,0,0
2016,"Antas","Bahia",10861,NA,7221,446.23,937.84,NA,NA,1385995.88,1385995.88,NA,1379653.78,266741.51,23357.32,156.49,27329.35,NA,NA,NA,0,0,0
2014,"Aporá","Bahia",16653,NA,9144,1167.44,781.88,NA,NA,1624940.72,1624940.72,NA,1755478.43,280070.07,72883.13,0,81075.85,NA,NA,NA,NA,NA,NA
2016,"Caatiba","Bahia",7019,NA,4748,348.66,72.34,NA,NA,941367.7,941367.7,NA,1005169.28,24388.67,16779.09,24349.61,47849.34,NA,NA,NA,0,0,0
2016,"Canarana","Bahia",19000,NA,12709,938.32,3002.57,NA,NA,2400389.67,2400389.67,NA,2401134.16,732586.06,396384.18,246153.07,815204.04,NA,NA,NA,116343.28,0,116343.28
2012,"Carinhanha","Bahia",18380,NA,12647,1124,290.72,NA,NA,1081723,1081723,NA,1082577,125192,44549,0,44549,0,0,0,0,0,0
2014,"Caturama","Bahia",5545,NA,2621,255.79,298.12,NA,NA,583279.32,583279.32,NA,647471.62,937.88,9697.52,0,10787.61,NA,NA,NA,NA,NA,NA
2012,"Cipó","Bahia",13391,NA,11379,621.3,288.28,NA,NA,1534639.86,1534639.86,NA,1603398.91,77483.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"Coração de Maria","Bahia",10609,NA,10055,96.05,1586.94,NA,NA,1084438.04,1084438.04,NA,1130395.37,104136.02,8746.5,933.1,11495.95,NA,NA,NA,0,0,0
2016,"Cristópolis","Bahia",3352,NA,3386,149.69,72.18,NA,NA,529190.83,529190.83,NA,537771.58,27368.19,9022.64,173.88,10720.69,NA,NA,NA,0,0,0
2012,"Gentio do Ouro","Bahia",3702,NA,5384,164.04,78.35,NA,NA,335880.78,335880.78,NA,323822.12,40624.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Ibiassucê","Bahia",7652,NA,4995,327.95,154.59,NA,NA,911785.2,911785.2,NA,1029452.14,29969.89,206652.7,0,229882.32,NA,NA,NA,NA,NA,NA
2013,"Ibiassucê","Bahia",7801,NA,5082,263.73,132.22,NA,NA,823848.62,823848.62,NA,751558.75,24515.92,7230.07,0,18787.32,NA,NA,NA,NA,NA,NA
2012,"Ibiassucê","Bahia",8368,NA,4493,288.32,130.57,NA,NA,875898.02,875898.02,NA,781908.63,31059.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"Ibicuí","Bahia",11172,NA,12694,455.53,183.12,NA,NA,1600095.1,1600095.1,NA,1436477.27,50467.7,13715.56,2654.67,19746.54,NA,NA,NA,0,0,0
2015,"Ibipeba","Bahia",13725,NA,11033,683.46,1545.94,NA,NA,1792809.19,1792809.19,NA,1851759.98,411653.25,245.56,277.68,665.76,NA,NA,NA,0,0,0
2015,"Iramaia","Bahia",7724,NA,4727,369.52,1149.61,NA,NA,822215.67,822215.67,NA,903028.9,30924.95,10249.06,11589.98,27787.64,NA,NA,NA,0,0,0
2013,"Itaguaçu da Bahia","Bahia",379,NA,2831,15.9,111,NA,NA,73268.11,73268.11,NA,88354.78,204.14,0,0,0,NA,NA,NA,NA,NA,NA
2016,"Lapão","Bahia",26924,NA,11038,1327.16,3806.16,NA,NA,3590772.25,3590772.25,NA,3588860.64,926335.59,12536.97,865.27,15796.47,NA,NA,NA,0,0,0
2013,"Livramento de Nossa Senhora","Bahia",26566,NA,21753,1348.04,244.07,NA,NA,3340579.13,3340579.13,NA,3412403.48,66197.57,120554.13,0,154664.13,NA,NA,NA,NA,NA,NA
2015,"Maiquinique","Bahia",7387,NA,7940,402.52,186.9,NA,NA,982916.24,982916.24,NA,1018359.91,47045.38,703.26,795.27,1906.7,NA,NA,NA,0,0,0
2014,"Mascote","Bahia",11866,NA,12071,437.38,362.91,NA,NA,1209513.25,1209513.25,NA,1245085.19,81612.38,32554.42,0,36213.83,NA,NA,NA,NA,NA,NA
2012,"Mortugaba","Bahia",7265,NA,5534,254.59,178.42,NA,NA,667050.92,667050.92,NA,660153.13,48508.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Nova Viçosa","Bahia",29426,NA,34377,1213.9,1091.97,NA,NA,2963559.53,2963559.53,NA,3116349.31,249434.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Palmas de Monte Alto","Bahia",10489,NA,10535,463.98,105.83,NA,NA,1198289.75,1198289.75,NA,1234157.19,47605.52,5429.48,0,18815.27,NA,NA,NA,NA,NA,NA
2013,"Presidente Dutra","Bahia",14629,NA,9635,724.59,2164.26,NA,NA,1625413.87,1625413.87,NA,1600487.76,373548.69,405567.82,0,446123.03,NA,NA,NA,NA,NA,NA
2013,"São Miguel das Matas","Bahia",3995,NA,3583,143.84,197.88,NA,NA,440988.17,440988.17,NA,442046.49,49160.22,1874.46,0,7596.53,NA,NA,NA,NA,NA,NA
2016,"Serrolândia","Bahia",13774,NA,8122,599.25,455.32,NA,NA,2147234.03,2147234.03,NA,2184463.66,132272.26,14312.05,3674.11,21909.93,NA,NA,NA,0,0,0
2015,"Vereda","Bahia",3357,NA,1358,161.27,95.9,NA,NA,519923.46,519923.46,NA,509208.8,35434.98,30.91,0,92.07,NA,NA,NA,0,0,0
2013,"Anajatuba","Maranhão",16000,NA,7306,850,NA,NA,NA,360000,360000,NA,360000,132000,NA,NA,NA,50000,0,170000,0,0,0
2016,"Campestre do Maranhão","Maranhão",11223,NA,11223,2219.62,504.9,NA,NA,1328403.82,1328403.82,NA,1378884.51,319889.52,NA,NA,NA,0,0,0,0,0,0
2015,"Igarapé Grande","Maranhão",3797,NA,7018,344.94,305.68,NA,NA,262270.79,262270.79,NA,263634.27,91846.26,0,0,20012.58,0,0,0,0,0,0
2013,"Lago do Junco","Maranhão",3447,NA,3601,568.04,390.25,NA,NA,354460.27,354460.27,NA,325648.78,137379.08,0,0,0,0,0,0,0,0,0
2014,"Miranda do Norte","Maranhão",5313,NA,21558,67.42,347.54,NA,NA,145950.8,145950.8,NA,119592.11,120914.63,5947.38,0,5947.38,0,0,0,0,0,0
2016,"Peri Mirim","Maranhão",1865,NA,3733,264.3,154.52,NA,NA,270653.05,270653.05,NA,262980.37,86002.2,0,0,0,0,0,0,0,0,0
2015,"Porto Rico do Maranhão","Maranhão",2304,NA,2350,328.28,217.65,NA,NA,240539.83,240539.83,NA,194613.35,81970.71,0,0,0,0,0,0,0,0,0
2013,"Urbano Santos","Maranhão",5981,NA,22155,892.06,495.63,NA,NA,375159.82,375159.82,NA,340897.91,161762.84,21000,0,21000,0,0,0,0,0,0
2016,"Vargem Grande","Maranhão",13548,NA,30088,1564.03,1294.63,NA,NA,1229827.66,1229827.66,NA,612268.55,147553.67,0,0,23012.92,0,0,0,0,0,0
2015,"Agricolândia","Piauí",3944,NA,3588,192.48,296.25,NA,NA,476853.03,476853.03,NA,565369.24,140859.59,0,0,0,NA,NA,NA,0,0,0
2015,"Guaribas","Piauí",2340,NA,1297,136.2,249.22,NA,NA,223997.53,223997.53,NA,189140.78,148186.75,0,0,0,NA,NA,NA,0,0,0
2014,"Hugo Napoleão","Piauí",3089,NA,3131,160.07,136.37,NA,NA,391506.96,391506.96,NA,367577.4,60085.56,0,0,0,NA,NA,NA,0,0,0
